,YEAR,PREVAILING_WAGE
852284,2015,0
1520947,2014,0
2629224,2012,0
2994417,2011,0
1230227,2015,0
286197,2016,0
10540,2016,0
2050812,2013,0
2978099,2011,0
56182,2016,0
839568,2015,0
1890734,2013,0
2700655,2011,0
582750,2016,0
1699,2016,0
2633660,2012,0
1434329,2014,0
1550615,2014,0
2654852,2011,0
2952799,2011,0
1903555,2013,0
2920512,2011,0
137393,2016,0
2149504,2013,0
2969946,2011,0
468133,2016,0
2338316,2012,0
1530662,2014,0
1419391,2014,0
1716468,2014,0
2303920,2012,0
1331488,2014,0
2285774,2012,0
1587954,2014,0
2493093,2012,0
48850,2016,0
657480,2015,0
1031010,2015,0
1573029,2014,0
2102186,2013,0
986929,2015,0
2214014,2013,0
1755041,2014,0
1926754,2013,0
419203,2016,0
1030200,2015,0
158738,2016,0
2776327,2011,0
2656594,2011,0
1949880,2013,0
1976978,2013,0
1781651,2014,0
21090,2016,0
2714793,2011,0
1411363,2014,0
1610600,2014,0
743373,2015,0
954886,2015,0
196607,2016,0
1000618,2015,0
739663,2015,0
1456689,2014,0
351319,2016,0
1109057,2015,0
144164,2016,0
1130460,2015,0
986856,2015,0
143507,2016,0
393902,2016,0
805956,2015,0
2185287,2013,0
1849631,2013,0
1373465,2014,0
2752771,2011,0
1635240,2014,0
1472035,2014,0
2792401,2011,0
951326,2015,0
1707068,2014,0
751656,2015,0
543409,2016,0
1249629,2015,0
1609241,2014,0
1584624,2014,0
1284488,2014,0
1045045,2015,0
1733601,2014,0
2005615,2013,0
2510900,2012,0
2268297,2012,0
2792533,2011,0
1776819,2014,0
2273722,2012,0
1735128,2014,0
2533885,2012,0
1309255,2014,0
1944443,2013,0
2373866,2012,0
811986,2015,0
1441966,2014,0
1607319,2014,0
1253130,2015,0
2972251,2011,0
1039077,2015,0
412304,2016,0
379903,2016,0
2460348,2012,0
1766435,2014,0
2778591,2011,0
1731809,2014,0
2228846,2012,0
294960,2016,0
835556,2015,0
2849343,2011,0
1667661,2014,0
163490,2016,0
6633,2016,0
1462336,2014,0
2135606,2013,0
2919467,2011,0
2677777,2011,0
211322,2016,0
1015064,2015,0
48758,2016,0
2069807,2013,0
2310122,2012,0
626041,2016,0
1630438,2014,0
1067618,2015,0
554513,2016,0
1254885,2015,0
1904081,2013,0
1254946,2015,0
368762,2016,0
2005392,2013,0
619257,2016,0
2061335,2013,0
579097,2016,0
629141,2016,0
2066786,2013,0
1367526,2014,0
479281,2016,0
916682,2015,0
100987,2016,0
2314187,2012,0
2134743,2013,0
2633813,2012,0
1633939,2014,0
1762773,2014,0
872998,2015,0
2548754,2012,0
926064,2015,0
1482231,2014,0
1359660,2014,0
2209703,2013,0
2602802,2012,0
1851762,2013,0
221022,2016,0
2934560,2011,0
751780,2015,0
1437859,2014,0
978310,2015,0
1854304,2013,0
1369224,2014,0
2903713,2011,0
1424278,2014,0
1179217,2015,0
511886,2016,0
1947239,2013,0
224557,2016,0
494374,2016,0
1608787,2014,0
2284909,2012,0
2539429,2012,0
1198631,2015,0
280572,2016,0
1549120,2014,0
1348271,2014,0
1956645,2013,0
2781156,2011,0
2832833,2011,0
811149,2015,0
2231931,2012,0
292262,2016,0
1984946,2013,0
2524554,2012,0
1278344,2014,0
1214673,2015,0
2511072,2012,0
2761752,2011,0
1931759,2013,0
2494227,2012,0
2090801,2013,0
2662867,2011,0
916697,2015,0
964925,2015,0
1327842,2014,0
225380,2016,0
2213183,2013,0
2788260,2011,0
1678172,2014,0
752433,2015,0
2392025,2012,0
608303,2016,0
571984,2016,0
2994716,2011,0
1597688,2014,0
1253370,2015,0
830842,2015,0
667615,2015,0
1523344,2014,0
184966,2016,0
1939902,2013,0
2462192,2012,0
1543339,2014,0
2883917,2011,0
757306,2015,0
1707455,2014,0
1398871,2014,0
2310618,2012,0
1136517,2015,0
18737,2016,0
1096902,2015,0
2408844,2012,0
2409131,2012,0
2107580,2013,0
1316546,2014,0
1189318,2015,0
1644517,2014,0
314592,2016,0
333521,2016,0
1167553,2015,0
992086,2015,0
773300,2015,0
2568602,2012,0
1478937,2014,0
1676925,2014,0
2419805,2012,0
2352299,2012,0
430479,2016,0
1085627,2015,0
1276317,2014,0
2645299,2011,0
1352851,2014,0
2865211,2011,0
492726,2016,0
2990804,2011,0
869747,2015,0
2695308,2011,0
2852047,2011,0
918253,2015,0
2961680,2011,0
2631712,2012,0
2321193,2012,0
1561161,2014,0
2455198,2012,0
1411862,2014,0
1579389,2014,0
338533,2016,0
1912224,2013,0
1959595,2013,0
749237,2015,0
1237641,2015,0
2513243,2012,0
1767076,2014,0
1252352,2015,0
1513387,2014,0
2734640,2011,0
1383593,2014,0
2072230,2013,0
1186751,2015,0
350404,2016,0
273308,2016,0
815923,2015,0
839000,2015,0
528569,2016,0
577525,2016,0
1578592,2014,0
663005,2015,0
1643769,2014,0
2756843,2011,0
1758912,2014,0
1252536,2015,0
2053794,2013,0
1840540,2013,0
1716309,2014,0
1496856,2014,0
1533831,2014,0
1283951,2014,0
1831282,2013,0
1872473,2013,0
2196303,2013,0
2432169,2012,0
1062595,2015,0
1606365,2014,0
396919,2016,0
2672164,2011,0
59012,2016,0
1121148,2015,0
481291,2016,0
2466437,2012,0
251537,2016,0
47019,2016,0
1161482,2015,0
1946178,2013,0
2790481,2011,0
1922888,2013,0
1908959,2013,0
2717685,2011,0
232252,2016,0
1045932,2015,0
1500081,2014,0
2504343,2012,0
42551,2016,0
2293366,2012,0
2261678,2012,0
1473075,2014,0
253754,2016,0
69527,2016,0
1945680,2013,0
2467702,2012,0
2081414,2013,0
855300,2015,0
2545662,2012,0
2041049,2013,0
1841417,2013,0
2825096,2011,0
2822484,2011,0
2500223,2012,0
1455859,2014,0
2419374,2012,0
1645769,2014,0
12789,2016,0
2794522,2011,0
1903672,2013,0
958775,2015,0
1064092,2015,0
1884503,2013,0
2056913,2013,0
2064478,2013,0
1060178,2015,0
2243987,2012,0
2995049,2011,0
2151573,2013,0
892137,2015,0
142034,2016,0
286227,2016,0
455093,2016,0
2294702,2012,0
1713755,2014,0
1384486,2014,0
1341059,2014,0
2061394,2013,0
360937,2016,0
649950,2015,0
1677778,2014,0
1778476,2014,0
2066471,2013,0
274110,2016,0
2258693,2012,0
1531342,2014,0
2699081,2011,0
2948607,2011,0
1014430,2015,0
2504207,2012,0
655714,2015,0
2633304,2012,0
71916,2016,0
1657533,2014,0
2281038,2012,0
382282,2016,0
2957098,2011,0
931993,2015,0
2465335,2012,0
2397795,2012,0
2538356,2012,0
1596080,2014,0
2963246,2011,0
1463736,2014,0
1212716,2015,0
866636,2015,0
1874721,2013,0
653987,2015,0
2305973,2012,0
2417955,2012,0
1691678,2014,0
2866002,2011,0
2849029,2011,0
593095,2016,0
2392925,2012,0
2143088,2013,0
541836,2016,0
919626,2015,0
1206833,2015,0
708088,2015,0
1304564,2014,0
831478,2015,0
4490,2016,0
2130209,2013,0
58274,2016,0
574573,2016,0
2928986,2011,0
2823392,2011,0
64458,2016,0
2049069,2013,0
1141042,2015,0
2865169,2011,0
2528636,2012,0
2751752,2011,0
2508114,2012,0
1065924,2015,0
2575997,2012,0
1489713,2014,0
2087115,2013,0
2504399,2012,0
2696836,2011,0
2385538,2012,0
1621137,2014,0
1425904,2014,0
2952152,2011,0
86757,2016,0
971312,2015,0
345552,2016,0
2149806,2013,0
925990,2015,0
1777071,2014,0
1101469,2015,0
1060615,2015,0
433960,2016,0
1430867,2014,0
732971,2015,0
1123853,2015,0
833797,2015,0
2946775,2011,0
1057526,2015,0
2113120,2013,0
2287538,2012,0
2811308,2011,0
1149338,2015,0
1759980,2014,0
2679254,2011,0
1143908,2015,0
2422544,2012,0
2877130,2011,0
2158758,2013,0
1616817,2014,0
1091045,2015,0
2603845,2012,0
2964628,2011,0
1408959,2014,0
2012158,2013,0
2053826,2013,0
5940,2016,0
1239192,2015,0
2611335,2012,0
406908,2016,0
111092,2016,0
1611063,2014,0
656449,2015,0
2444459,2012,0
479874,2016,0
2803655,2011,0
1963055,2013,0
2881804,2011,0
1696893,2014,0
1155966,2015,0
2088177,2013,0
1560537,2014,0
2851054,2011,0
1529532,2014,0
522956,2016,0
931714,2015,0
2324168,2012,0
712006,2015,0
2643499,2012,0
1487337,2014,0
2923751,2011,0
571000,2016,0
2155436,2013,0
1723065,2014,0
1575029,2014,0
1029730,2015,0
2088831,2013,0
2325405,2012,0
1812382,2013,0
2291961,2012,0
1840391,2013,0
2997753,2011,0
2880519,2011,0
1114450,2015,0
2992694,2011,0
1357221,2014,0
1162901,2015,0
1601634,2014,0
2708652,2011,0
346148,2016,0
1424528,2014,0
601770,2016,0
2443310,2012,0
2431859,2012,0
90917,2016,0
1920895,2013,0
2059357,2013,0
949423,2015,0
109760,2016,0
1959221,2013,0
122766,2016,0
2432423,2012,0
648117,2015,0
2366359,2012,0
1215016,2015,0
2736407,2011,0
972238,2015,0
666521,2015,0
995169,2015,0
2266257,2012,0
2307051,2012,0
2446859,2012,0
596587,2016,0
2155243,2013,0
2546700,2012,0
857372,2015,0
2850887,2011,0
1863900,2013,0
1265830,2015,0
996780,2015,0
156948,2016,0
536621,2016,0
1102608,2015,0
841979,2015,0
2236704,2012,0
2429662,2012,0
2734019,2011,0
1544658,2014,0
2889128,2011,0
1687922,2014,0
2779555,2011,0
2434813,2012,0
2753639,2011,0
2898537,2011,0
372481,2016,0
2372209,2012,0
1470070,2014,0
61761,2016,0
1636098,2014,0
1019182,2015,0
861243,2015,0
2937741,2011,0
2572652,2012,0
798740,2015,0
1775199,2014,0
262966,2016,0
716386,2015,0
2600029,2012,0
2492383,2012,0
43396,2016,0
2662401,2011,0
1620547,2014,0
1745801,2014,0
2536602,2012,0
1513240,2014,0
877335,2015,0
749462,2015,0
292210,2016,0
374800,2016,0
2701440,2011,0
1108387,2015,0
1120243,2015,0
2028919,2013,0
2089306,2013,0
315585,2016,0
1030793,2015,0
648437,2015,0
1656125,2014,0
282977,2016,0
763553,2015,0
1725009,2014,0
1691750,2014,0
21787,2016,0
2789780,2011,0
1032974,2015,0
293130,2016,0
2698707,2011,0
749012,2015,0
2545980,2012,0
1238300,2015,0
1590910,2014,0
2367138,2012,0
2871192,2011,0
225534,2016,0
2826416,2011,0
1280406,2014,0
1827182,2013,0
1215765,2015,0
2121982,2013,0
2285798,2012,0
2506888,2012,0
1180810,2015,0
2573430,2012,0
2884552,2011,0
617684,2016,0
2304978,2012,0
5357,2016,0
2570666,2012,0
857000,2015,0
743460,2015,0
1959758,2013,0
1687264,2014,0
2584755,2012,0
2945299,2011,0
649932,2015,0
1593531,2014,0
2120175,2013,0
530200,2016,0
873377,2015,0
375924,2016,0
1650061,2014,0
843129,2015,0
2958595,2011,0
2122251,2013,0
1393439,2014,0
608004,2016,0
2710023,2011,0
1733846,2014,0
2902,2016,0
2611934,2012,0
2142974,2013,0
1290840,2014,0
757747,2015,0
205647,2016,0
2861840,2011,0
1662646,2014,0
2151559,2013,0
2875538,2011,0
1884459,2013,0
644597,2016,0
2896195,2011,0
2816052,2011,0
295739,2016,0
2124107,2013,0
930642,2015,0
140548,2016,0
1302623,2014,0
1563220,2014,0
2448414,2012,0
733393,2015,0
2788731,2011,0
1713304,2014,0
829893,2015,0
628067,2016,0
405507,2016,0
1973517,2013,0
368724,2016,0
359545,2016,0
2639137,2012,0
1440025,2014,0
2711060,2011,0
2599891,2012,0
2072602,2013,0
2539675,2012,0
475987,2016,0
2820330,2011,0
80532,2016,0
1443569,2014,0
551200,2016,0
400037,2016,0
2276482,2012,0
2492658,2012,0
1054150,2015,0
2941398,2011,0
206143,2016,0
401238,2016,0
2676206,2011,0
2924542,2011,0
14575,2016,0
1052113,2015,0
762217,2015,0
1788644,2013,0
928219,2015,0
2820536,2011,0
1193242,2015,0
839570,2015,0
913251,2015,0
2452178,2012,0
1600314,2014,0
2424938,2012,0
859496,2015,0
588662,2016,0
816660,2015,0
1878529,2013,0
2837501,2011,0
817515,2015,0
2832148,2011,0
2477366,2012,0
709582,2015,0
1917580,2013,0
2426838,2012,0
2112154,2013,0
1890310,2013,0
1118252,2015,0
2259558,2012,0
2956236,2011,0
1468061,2014,0
1733597,2014,0
564159,2016,0
713669,2015,0
1322632,2014,0
1518661,2014,0
1263792,2015,0
2910747,2011,0
1156079,2015,0
253507,2016,0
563190,2016,0
824578,2015,0
1178647,2015,0
2659197,2011,0
2873205,2011,0
2805303,2011,0
2983031,2011,0
342588,2016,0
1097340,2015,0
1024622,2015,0
2886535,2011,0
711640,2015,0
1361945,2014,0
1213424,2015,0
2773083,2011,0
35993,2016,0
773099,2015,0
2720498,2011,0
1758976,2014,0
2290168,2012,0
12791,2016,0
292703,2016,0
1660937,2014,0
1391447,2014,0
472632,2016,0
1632358,2014,0
1612723,2014,0
1551987,2014,0
2503502,2012,0
906140,2015,0
1193915,2015,0
1092314,2015,0
428559,2016,0
2357397,2012,0
1665326,2014,0
2917098,2011,0
1584128,2014,0
1711343,2014,0
2856243,2011,0
1589681,2014,0
1817506,2013,0
545884,2016,0
1129016,2015,0
1146537,2015,0
1063455,2015,0
1305072,2014,0
1882371,2013,0
329689,2016,0
1531156,2014,0
2441254,2012,0
187654,2016,0
535668,2016,0
1087097,2015,0
1235690,2015,0
1375147,2014,0
1291211,2014,0
2286367,2012,0
895839,2015,0
904682,2015,0
417921,2016,0
778460,2015,0
207428,2016,0
2300338,2012,0
2276666,2012,0
1576028,2014,0
2784757,2011,0
1641694,2014,0
1904996,2013,0
815438,2015,0
2092772,2013,0
1172048,2015,0
237441,2016,0
18128,2016,0
539454,2016,0
2793231,2011,0
493603,2016,0
2413642,2012,0
928336,2015,0
2781913,2011,0
1271730,2014,0
664276,2015,0
2125024,2013,0
2910031,2011,0
2609407,2012,0
2653511,2011,0
911407,2015,0
2910942,2011,0
1881259,2013,0
187807,2016,0
2280963,2012,0
2213736,2013,0
1224463,2015,0
1972269,2013,0
405708,2016,0
2932807,2011,0
1686488,2014,0
562062,2016,0
47800,2016,0
2064361,2013,0
622365,2016,0
956905,2015,0
356985,2016,0
2825336,2011,0
2330489,2012,0
2615736,2012,0
2428865,2012,0
2257950,2012,0
2046382,2013,0
1942970,2013,0
2996116,2011,0
144210,2016,0
1289997,2014,0
193237,2016,0
343061,2016,0
2048560,2013,0
2653148,2011,0
2431035,2012,0
1955592,2013,0
1573461,2014,0
690117,2015,0
1694894,2014,0
1750719,2014,0
2272205,2012,0
2815589,2011,0
1736156,2014,0
884292,2015,0
1918461,2013,0
1909748,2013,0
653102,2015,0
2576288,2012,0
1460528,2014,0
175342,2016,0
1343849,2014,0
86012,2016,0
2666127,2011,0
2636309,2012,0
41284,2016,0
248038,2016,0
2150871,2013,0
2582286,2012,0
1965220,2013,0
2992874,2011,0
493100,2016,0
1247608,2015,0
1780994,2014,0
1404345,2014,0
2552248,2012,0
1445687,2014,0
2212932,2013,0
1573187,2014,0
1462079,2014,0
196209,2016,0
2746735,2011,0
1023314,2015,0
460027,2016,0
2090125,2013,0
2797433,2011,0
322560,2016,0
222436,2016,0
2053881,2013,0
803409,2015,0
1555453,2014,0
1909216,2013,0
979231,2015,0
643356,2016,0
1850516,2013,0
1794126,2013,0
348133,2016,0
374688,2016,0
377084,2016,0
1558210,2014,0
2568624,2012,0
1026688,2015,0
2767631,2011,0
972076,2015,0
994494,2015,0
802802,2015,0
2013600,2013,0
1193611,2015,0
1791866,2013,0
2238999,2012,0
1532639,2014,0
206159,2016,0
1476531,2014,0
2310692,2012,0
2268447,2012,0
255386,2016,0
879163,2015,0
275962,2016,0
2962000,2011,0
1028997,2015,0
1207409,2015,0
2307568,2012,0
896785,2015,0
2069658,2013,0
67188,2016,0
2202549,2013,0
2456245,2012,0
272084,2016,0
2944777,2011,0
2159858,2013,0
53611,2016,0
2036075,2013,0
1377160,2014,0
2895396,2011,0
2713031,2011,0
2815179,2011,0
2319366,2012,0
114072,2016,0
2450119,2012,0
25400,2016,0
1374867,2014,0
1420776,2014,0
1753037,2014,0
1323045,2014,0
2283294,2012,0
1278106,2014,0
476326,2016,0
10873,2016,0
307878,2016,0
2122743,2013,0
345551,2016,0
237089,2016,0
2322131,2012,0
1903640,2013,0
2305943,2012,0
2770001,2011,0
1855408,2013,0
2266643,2012,0
883008,2015,0
341087,2016,0
2458111,2012,0
2776602,2011,0
2802067,2011,0
2243995,2012,0
1218908,2015,0
114507,2016,0
2682665,2011,0
960509,2015,0
1594380,2014,0
1409521,2014,0
1109040,2015,0
919756,2015,0
2402911,2012,0
418002,2016,0
2311776,2012,0
2544512,2012,0
926844,2015,0
1764937,2014,0
2183275,2013,0
1614553,2014,0
1846010,2013,0
1017252,2015,0
1646021,2014,0
1506079,2014,0
483466,2016,0
2821785,2011,0
330891,2016,0
1848923,2013,0
2993877,2011,0
385713,2016,0
1567618,2014,0
2943756,2011,0
1896791,2013,0
1573394,2014,0
377266,2016,0
110418,2016,0
1856441,2013,0
1018633,2015,0
1733075,2014,0
556646,2016,0
1239109,2015,0
2524496,2012,0
2038894,2013,0
356924,2016,0
594659,2016,0
1482189,2014,0
1899784,2013,0
1879054,2013,0
2331340,2012,0
1301778,2014,0
454,2016,0
2089734,2013,0
367886,2016,0
2409825,2012,0
1294860,2014,0
920575,2015,0
501990,2016,0
2245960,2012,0
2430536,2012,0
502495,2016,0
399850,2016,0
2582473,2012,0
2757294,2011,0
2139232,2013,0
1662930,2014,0
2685631,2011,0
1075497,2015,0
2392633,2012,0
2857247,2011,0
768124,2015,0
102752,2016,0
1971603,2013,0
121659,2016,0
1994436,2013,0
406032,2016,0
1241484,2015,0
2827108,2011,0
1455997,2014,0
2387278,2012,0
907878,2015,0
1856256,2013,0
423058,2016,0
785449,2015,0
1079334,2015,0
2030235,2013,0
1577812,2014,0
138137,2016,0
807517,2015,0
2039629,2013,0
1031534,2015,0
2839926,2011,0
2143059,2013,0
1872450,2013,0
2410480,2012,0
2509620,2012,0
2396617,2012,0
830601,2015,0
2472933,2012,0
1418049,2014,0
493362,2016,0
1636774,2014,0
2222539,2013,0
6463,2016,0
287663,2016,0
2205471,2013,0
2574354,2012,0
1571270,2014,0
1318805,2014,0
2021189,2013,0
531826,2016,0
2689336,2011,0
70554,2016,0
2559725,2012,0
1236538,2015,0
451442,2016,0
1607186,2014,0
1854485,2013,0
2644907,2011,0
582079,2016,0
2722242,2011,0
210002,2016,0
465128,2016,0
325232,2016,0
2647818,2011,0
1562126,2014,0
969849,2015,0
3001019,2011,0
1576141,2014,0
786670,2015,0
2046032,2013,0
2127908,2013,0
1557043,2014,0
1071140,2015,0
608769,2016,0
581977,2016,0
1687996,2014,0
1076983,2015,0
2861290,2011,0
131621,2016,0
400214,2016,0
1165283,2015,0
1001731,2015,0
585080,2016,0
407275,2016,0
164079,2016,0
2388266,2012,0
1089664,2015,0
2311445,2012,0
155567,2016,0
1682575,2014,0
791051,2015,0
2060440,2013,0
877228,2015,0
1956831,2013,0
451492,2016,0
1383218,2014,0
422248,2016,0
1320308,2014,0
1198726,2015,0
1129231,2015,0
1401189,2014,0
1045562,2015,0
2675472,2011,0
2897326,2011,0
1094104,2015,0
1161684,2015,0
2992945,2011,0
685691,2015,0
1260807,2015,0
426877,2016,0
1530880,2014,0
2155018,2013,0
1703284,2014,0
1044233,2015,0
2056802,2013,0
468180,2016,0
2795369,2011,0
1343705,2014,0
1317320,2014,0
225747,2016,0
1469021,2014,0
37148,2016,0
2624353,2012,0
1456979,2014,0
2432534,2012,0
73271,2016,0
596617,2016,0
1051593,2015,0
1947634,2013,0
487345,2016,0
1342838,2014,0
2075977,2013,0
1619978,2014,0
2534377,2012,0
512789,2016,0
2616755,2012,0
1370070,2014,0
2277835,2012,0
44312,2016,0
2713267,2011,0
175399,2016,0
2187194,2013,0
504620,2016,0
2054464,2013,0
483134,2016,0
2401994,2012,0
822334,2015,0
401140,2016,0
868126,2015,0
560309,2016,0
2273870,2012,0
1370796,2014,0
134625,2016,0
2013449,2013,0
1941095,2013,0
1778946,2014,0
2567844,2012,0
1166723,2015,0
1400975,2014,0
1026640,2015,0
2105826,2013,0
1627507,2014,0
101842,2016,0
354345,2016,0
152158,2016,0
338918,2016,0
595750,2016,0
2065314,2013,0
2874966,2011,0
710028,2015,0
2011895,2013,0
996913,2015,0
905314,2015,0
1699706,2014,0
2851145,2011,0
705710,2015,0
981946,2015,0
897376,2015,0
1126971,2015,0
573328,2016,0
2277445,2012,0
1870397,2013,0
2129613,2013,0
2115256,2013,0
79121,2016,0
374821,2016,0
930323,2015,0
2347911,2012,0
557328,2016,0
483097,2016,0
757617,2015,0
1807457,2013,0
2898515,2011,0
2406049,2012,0
21517,2016,0
991525,2015,0
2859145,2011,0
136095,2016,0
1786593,2013,0
629016,2016,0
1791579,2013,0
2292726,2012,0
2254494,2012,0
439300,2016,0
2949433,2011,0
264999,2016,0
321058,2016,0
541773,2016,0
2611239,2012,0
2299678,2012,0
348787,2016,0
2229805,2012,0
2146492,2013,0
1567737,2014,0
2320773,2012,0
2656497,2011,0
2512241,2012,0
1309154,2014,0
1625228,2014,0
1276406,2014,0
2314736,2012,0
554924,2016,0
1345163,2014,0
2308003,2012,0
1830860,2013,0
2636772,2012,0
2461876,2012,0
2904535,2011,0
585119,2016,0
2688152,2011,0
487762,2016,0
2919517,2011,0
194158,2016,0
899885,2015,0
1301725,2014,0
270016,2016,0
1146591,2015,0
1315734,2014,0
706653,2015,0
541527,2016,0
2880514,2011,0
1323481,2014,0
2297529,2012,0
2573749,2012,0
1227258,2015,0
1470184,2014,0
1159901,2015,0
1091456,2015,0
2128437,2013,0
1083759,2015,0
1875859,2013,0
2062049,2013,0
2445320,2012,0
1393924,2014,0
2554788,2012,0
1914773,2013,0
847919,2015,0
622533,2016,0
662857,2015,0
1280560,2014,0
699312,2015,0
485909,2016,0
1097288,2015,0
1445998,2014,0
1564747,2014,0
1441865,2014,0
1329162,2014,0
2444367,2012,0
1246541,2015,0
1732676,2014,0
79838,2016,0
1554765,2014,0
2576841,2012,0
2640988,2012,0
2922298,2011,0
898641,2015,0
783636,2015,0
1779483,2014,0
387203,2016,0
1648746,2014,0
1174045,2015,0
363146,2016,0
1752561,2014,0
1409762,2014,0
87441,2016,0
1681756,2014,0
415491,2016,0
2761700,2011,0
2126137,2013,0
1986444,2013,0
2625171,2012,0
1686265,2014,0
644760,2016,0
1141722,2015,0
1825399,2013,0
2841610,2011,0
1090511,2015,0
1028784,2015,0
2591529,2012,0
4482,2016,0
972597,2015,0
2853308,2011,0
548004,2016,0
2017530,2013,0
2155779,2013,0
2764973,2011,0
2874413,2011,0
15344,2016,0
951452,2015,0
2190728,2013,0
1680264,2014,0
2541925,2012,0
1479651,2014,0
2144992,2013,0
2760331,2011,0
2392434,2012,0
942067,2015,0
1624346,2014,0
1432971,2014,0
590201,2016,0
2318493,2012,0
194213,2016,0
2888292,2011,0
1151119,2015,0
2103440,2013,0
1073899,2015,0
386292,2016,0
2091389,2013,0
2568373,2012,0
2815983,2011,0
1790667,2013,0
2789509,2011,0
2558586,2012,0
1785963,2013,0
2875188,2011,0
1640252,2014,0
933891,2015,0
1924569,2013,0
1900115,2013,0
2456593,2012,0
516601,2016,0
2524394,2012,0
1914718,2013,0
781098,2015,0
2482538,2012,0
367899,2016,0
2275434,2012,0
1778577,2014,0
1877701,2013,0
2440590,2012,0
1473003,2014,0
207566,2016,0
1080765,2015,0
2750519,2011,0
2680656,2011,0
142695,2016,0
787388,2015,0
2818904,2011,0
196379,2016,0
95870,2016,0
1927248,2013,0
3001201,2011,0
2664115,2011,0
668505,2015,0
1232331,2015,0
814218,2015,0
956755,2015,0
1953022,2013,0
1332590,2014,0
1445934,2014,0
512582,2016,0
2702301,2011,0
2936732,2011,0
2994287,2011,0
2176485,2013,0
2477115,2012,0
2162010,2013,0
343539,2016,0
199233,2016,0
275995,2016,0
1060312,2015,0
1643343,2014,0
1969282,2013,0
758370,2015,0
1018295,2015,0
2005624,2013,0
2923585,2011,0
2347778,2012,0
2069484,2013,0
418021,2016,0
2341327,2012,0
576856,2016,0
529989,2016,0
1545265,2014,0
2942969,2011,0
103540,2016,0
2062375,2013,0
1519910,2014,0
2097514,2013,0
1660865,2014,0
2310647,2012,0
1450916,2014,0
2413962,2012,0
2423254,2012,0
788791,2015,0
2482685,2012,0
1643,2016,0
970944,2015,0
538489,2016,0
1544488,2014,0
1283348,2014,0
1082079,2015,0
542831,2016,0
2638268,2012,0
2173011,2013,0
1677998,2014,0
521465,2016,0
2296514,2012,0
397757,2016,0
2688607,2011,0
883536,2015,0
210,2016,0
632678,2016,0
101610,2016,0
1771401,2014,0
120708,2016,0
2370552,2012,0
1548817,2014,0
41905,2016,0
2424333,2012,0
745480,2015,0
1716266,2014,0
573406,2016,0
1077790,2015,0
780610,2015,0
2395632,2012,0
182797,2016,0
2889792,2011,0
2403748,2012,0
1468342,2014,0
1117304,2015,0
722319,2015,0
1260193,2015,0
1336741,2014,0
1150085,2015,0
254810,2016,0
1067421,2015,0
1831427,2013,0
1931752,2013,0
1584231,2014,0
1602421,2014,0
2777525,2011,0
1220031,2015,0
1450524,2014,0
1791096,2013,0
1526083,2014,0
1909334,2013,0
1202102,2015,0
246992,2016,0
